;;;t;Vin;Vout
;;;-0,0001474;0,9916;0,072
;;;-0,0001472;0,9916;0,074
;;;-0,000147;0,9916;0,074
;;;-0,0001468;0,9916;0,074
;;;-0,0001466;1,0452;0,072
;;;-0,0001464;0,9916;0,07
;;;-0,0001462;1,0184;0,072
;;;-0,000146;0,9916;0,07
;;;-0,0001458;1,0452;0,072
;;;-0,0001456;1,0184;0,072
;;;-0,0001454;0,9916;0,072
;;;-0,0001452;1,0452;0,07
;;;-0,000145;0,9916;0,072
;;;-0,0001448;1,0184;0,074
;;;-0,0001446;1,0184;0,07
;;;-0,0001444;0,9916;0,072
;;;-0,0001442;1,0184;0,07
;;;-0,000144;1,0452;0,07
;;;-0,0001438;1,0452;0,07
;;;-0,0001436;1,072;0,072
;;;-0,0001434;1,0184;0,068
;;;-0,0001432;1,0452;0,07
;;;-0,000143;1,0184;0,072
;;;-0,0001428;1,0184;0,068
;;;-0,0001426;1,0184;0,068
;;;-0,0001424;1,0184;0,07
;;;-0,0001422;1,072;0,07
;;;-0,000142;1,0452;0,068
;;;-0,0001418;1,0184;0,07
;;;-0,0001416;1,0184;0,072
;;;-0,0001414;0,9648;0,07
;;;-0,0001412;1,0988;0,072
;;;-0,000141;1,072;0,07
;;;-0,0001408;1,0184;0,07
;;;-0,0001406;1,0452;0,068
;;;-0,0001404;1,072;0,07
;;;-0,0001402;1,072;0,07
;;;-0,00014;1,0452;0,068
;;;-0,0001398;1,0452;0,07
;;;-0,0001396;1,0452;0,068
;;;-0,0001394;1,0452;0,07
;;;-0,0001392;1,072;0,07
;;;-0,000139;1,072;0,068
;;;-0,0001388;1,072;0,068
;;;-0,0001386;1,0452;0,07
;;;-0,0001384;1,0184;0,07
;;;-0,0001382;1,0988;0,066
;;;-0,000138;1,1524;0,07
;;;-0,0001378;1,0452;0,068
;;;-0,0001376;1,0452;0,066
;;;-0,0001374;1,0452;0,066
;;;-0,0001372;1,072;0,066
;;;-0,000137;1,0988;0,07
