;;;t;Vin;Vout
;;;-0,0000896;2,856;-0,512
;;;-0,0000894;2,856;-0,512
;;;-0,0000892;2,856;-0,512
;;;-0,000089;2,856;-0,512
;;;-0,0000888;2,856;-0,512
;;;-0,0000886;2,828;-0,512
;;;-0,0000884;2,828;-0,496
;;;-0,0000882;2,828;-0,496
;;;-0,000088;2,828;-0,496
;;;-0,0000878;2,828;-0,496
;;;-0,0000876;2,828;-0,496
;;;-0,0000874;2,828;-0,496
;;;-0,0000872;2,828;-0,496
;;;-0,000087;2,828;-0,496
;;;-0,0000868;2,828;-0,496
;;;-0,0000866;2,828;-0,496
;;;-0,0000864;2,828;-0,496
;;;-0,0000862;2,828;-0,496
;;;-0,000086;2,828;-0,496
;;;-0,0000858;2,828;-0,496
;;;-0,0000856;2,828;-0,496
;;;-0,0000854;2,828;-0,48
;;;-0,0000852;2,828;-0,496
;;;-0,000085;2,828;-0,48
;;;-0,0000848;2,828;-0,48
;;;-0,0000846;2,8;-0,48
;;;-0,0000844;2,8;-0,48
;;;-0,0000842;2,8;-0,48
;;;-0,000084;2,8;-0,48
;;;-0,0000838;2,8;-0,48
;;;-0,0000836;2,8;-0,48
;;;-0,0000834;2,8;-0,48
;;;-0,0000832;2,8;-0,48
;;;-0,000083;2,8;-0,48
;;;-0,0000828;2,8;-0,48
;;;-0,0000826;2,8;-0,48
;;;-0,0000824;2,8;-0,48
;;;-0,0000822;2,8;-0,48
;;;-0,000082;2,8;-0,464
;;;-0,0000818;2,8;-0,464
;;;-0,0000816;2,8;-0,464
;;;-0,0000814;2,8;-0,464
;;;-0,0000812;2,772;-0,464
;;;-0,000081;2,772;-0,464
;;;-0,0000808;2,772;-0,464
;;;-0,0000806;2,772;-0,464
;;;-0,0000804;2,772;-0,464
;;;-0,0000802;2,772;-0,464
;;;-0,00008;2,772;-0,464
;;;-0,0000798;2,772;-0,464
;;;-0,0000796;2,772;-0,464
;;;-0,0000794;2,772;-0,464
;;;-0,0000792;2,772;-0,464
;;;-0,000079;2,772;-0,464
;;;-0,0000788;2,772;-0,464
;;;-0,0000786;2,744;-0,448
;;;-0,0000784;2,772;-0,448
;;;-0,0000782;2,744;-0,448
;;;-0,000078;2,772;-0,448
;;;-0,0000778;2,744;-0,448
;;;-0,0000776;2,744;-0,448
;;;-0,0000774;2,744;-0,448
;;;-0,0000772;2,744;-0,448
;;;-0,000077;2,744;-0,448
;;;-0,0000768;2,744;-0,448
;;;-0,0000766;2,744;-0,448
;;;-0,0000764;2,744;-0,448
;;;-0,0000762;2,744;-0,448
;;;-0,000076;2,744;-0,448
;;;-0,0000758;2,744;-0,448
;;;-0,0000756;2,744;-0,448
;;;-0,0000754;2,744;-0,432
;;;-0,0000752;2,744;-0,448
;;;-0,000075;2,744;-0,448
;;;-0,0000748;2,716;-0,432
;;;-0,0000746;2,716;-0,432
;;;-0,0000744;2,716;-0,432
;;;-0,0000742;2,716;-0,432
;;;-0,000074;2,716;-0,432
;;;-0,0000738;2,716;-0,432
;;;-0,0000736;2,716;-0,432
;;;-0,0000734;2,716;-0,432
;;;-0,0000732;2,716;-0,432
;;;-0,000073;2,716;-0,432
;;;-0,0000728;2,716;-0,432
;;;-0,0000726;2,716;-0,432
;;;-0,0000724;2,716;-0,432
;;;-0,0000722;2,716;-0,432
;;;-0,000072;2,716;-0,416
;;;-0,0000718;2,716;-0,432
;;;-0,0000716;2,716;-0,432
;;;-0,0000714;2,716;-0,416
;;;-0,0000712;2,716;-0,416
;;;-0,000071;2,688;-0,416
;;;-0,0000708;2,688;-0,416
;;;-0,0000706;2,688;-0,416
;;;-0,0000704;2,688;-0,416
;;;-0,0000702;2,688;-0,416
;;;-0,00007;2,688;-0,416
;;;-0,0000698;2,688;-0,416
;;;-0,0000696;2,688;-0,416
;;;-0,0000694;2,688;-0,416
;;;-0,0000692;2,688;-0,416
;;;-0,000069;2,688;-0,416
;;;-0,0000688;2,688;-0,416
;;;-0,0000686;2,688;-0,416
;;;-0,0000684;2,688;-0,4
;;;-0,0000682;2,688;-0,4
;;;-0,000068;2,688;-0,4
;;;-0,0000678;2,688;-0,4
;;;-0,0000676;2,66;-0,4
;;;-0,0000674;2,66;-0,4
;;;-0,0000672;2,66;-0,4
;;;-0,000067;2,66;-0,4
;;;-0,0000668;2,66;-0,4
;;;-0,0000666;2,66;-0,4
;;;-0,0000664;2,66;-0,4
;;;-0,0000662;2,66;-0,4
;;;-0,000066;2,66;-0,4
;;;-0,0000658;2,66;-0,4
;;;-0,0000656;2,66;-0,4
;;;-0,0000654;2,66;-0,4
;;;-0,0000652;2,66;-0,4
;;;-0,000065;2,66;-0,384
;;;-0,0000648;2,66;-0,384
;;;-0,0000646;2,66;-0,384
;;;-0,0000644;2,66;-0,384
;;;-0,0000642;2,632;-0,384
;;;-0,000064;2,632;-0,384
;;;-0,0000638;2,632;-0,384
;;;-0,0000636;2,632;-0,384
;;;-0,0000634;2,632;-0,384
;;;-0,0000632;2,632;-0,384
;;;-0,000063;2,632;-0,384
;;;-0,0000628;2,632;-0,384
;;;-0,0000626;2,632;-0,384
;;;-0,0000624;2,632;-0,384
;;;-0,0000622;2,632;-0,384
;;;-0,000062;2,632;-0,384
;;;-0,0000618;2,632;-0,384
;;;-0,0000616;2,632;-0,368
;;;-0,0000614;2,632;-0,368
;;;-0,0000612;2,632;-0,368
;;;-0,000061;2,632;-0,368
;;;-0,0000608;2,604;-0,368
;;;-0,0000606;2,604;-0,368
;;;-0,0000604;2,604;-0,368
;;;-0,0000602;2,604;-0,368
;;;-0,00006;2,604;-0,368
;;;-0,0000598;2,604;-0,368
;;;-0,0000596;2,604;-0,368
;;;-0,0000594;2,604;-0,368
;;;-0,0000592;2,604;-0,368
;;;-0,000059;2,604;-0,368
;;;-0,0000588;2,604;-0,368
;;;-0,0000586;2,604;-0,352
;;;-0,0000584;2,604;-0,352
;;;-0,0000582;2,604;-0,352
;;;-0,000058;2,604;-0,352
;;;-0,0000578;2,576;-0,352
;;;-0,0000576;2,604;-0,352
;;;-0,0000574;2,576;-0,352
;;;-0,0000572;2,576;-0,352
;;;-0,000057;2,576;-0,352
;;;-0,0000568;2,576;-0,352
;;;-0,0000566;2,576;-0,352
;;;-0,0000564;2,576;-0,352
;;;-0,0000562;2,576;-0,352
;;;-0,000056;2,576;-0,352
;;;-0,0000558;2,576;-0,352
;;;-0,0000556;2,576;-0,352
;;;-0,0000554;2,576;-0,352
;;;-0,0000552;2,576;-0,352
;;;-0,000055;2,576;-0,336
;;;-0,0000548;2,576;-0,336
;;;-0,0000546;2,576;-0,336
;;;-0,0000544;2,576;-0,336
;;;-0,0000542;2,576;-0,336
;;;-0,000054;2,576;-0,336
;;;-0,0000538;2,548;-0,336
;;;-0,0000536;2,576;-0,336
;;;-0,0000534;2,548;-0,336
;;;-0,0000532;2,548;-0,336
;;;-0,000053;2,548;-0,336
;;;-0,0000528;2,548;-0,336
;;;-0,0000526;2,548;-0,336
;;;-0,0000524;2,548;-0,336
;;;-0,0000522;2,548;-0,336
;;;-0,000052;2,548;-0,336
;;;-0,0000518;2,548;-0,336
;;;-0,0000516;2,548;-0,336
;;;-0,0000514;2,548;-0,32
;;;-0,0000512;2,548;-0,32
;;;-0,000051;2,548;-0,32
;;;-0,0000508;2,548;-0,32
;;;-0,0000506;2,548;-0,32
;;;-0,0000504;2,52;-0,32
;;;-0,0000502;2,52;-0,32
;;;-0,00005;2,548;-0,32
;;;-0,0000498;2,52;-0,32
;;;-0,0000496;2,52;-0,32
;;;-0,0000494;2,52;-0,32
;;;-0,0000492;2,52;-0,32
;;;-0,000049;2,52;-0,32
;;;-0,0000488;2,52;-0,32
;;;-0,0000486;2,52;-0,32
;;;-0,0000484;2,52;-0,304
;;;-0,0000482;2,52;-0,304
;;;-0,000048;2,52;-0,304
;;;-0,0000478;2,52;-0,304
;;;-0,0000476;2,492;-0,304
;;;-0,0000474;2,52;-0,304
;;;-0,0000472;2,492;-0,304
;;;-0,000047;2,492;-0,304
;;;-0,0000468;2,492;-0,304
;;;-0,0000466;2,492;-0,304
;;;-0,0000464;2,492;-0,304
;;;-0,0000462;2,492;-0,304
;;;-0,000046;2,492;-0,304
;;;-0,0000458;2,492;-0,304
;;;-0,0000456;2,492;-0,304
;;;-0,0000454;2,492;-0,304
;;;-0,0000452;2,492;-0,288
;;;-0,000045;2,492;-0,288
;;;-0,0000448;2,492;-0,288
;;;-0,0000446;2,492;-0,288
;;;-0,0000444;2,492;-0,288
;;;-0,0000442;2,492;-0,288
;;;-0,000044;2,492;-0,288
;;;-0,0000438;2,492;-0,288
;;;-0,0000436;2,464;-0,288
;;;-0,0000434;2,464;-0,288
;;;-0,0000432;2,464;-0,288
;;;-0,000043;2,464;-0,288
;;;-0,0000428;2,464;-0,288
;;;-0,0000426;2,464;-0,288
;;;-0,0000424;2,464;-0,288
;;;-0,0000422;2,464;-0,288
;;;-0,000042;2,464;-0,272
;;;-0,0000418;2,464;-0,272
;;;-0,0000416;2,464;-0,272
;;;-0,0000414;2,464;-0,272
;;;-0,0000412;2,464;-0,272
;;;-0,000041;2,464;-0,272
;;;-0,0000408;2,464;-0,272
;;;-0,0000406;2,464;-0,272
;;;-0,0000404;2,436;-0,272
;;;-0,0000402;2,464;-0,272
;;;-0,00004;2,436;-0,272
;;;-0,0000398;2,436;-0,272
;;;-0,0000396;2,436;-0,272
;;;-0,0000394;2,436;-0,272
;;;-0,0000392;2,436;-0,272
;;;-0,000039;2,436;-0,272
;;;-0,0000388;2,436;-0,272
;;;-0,0000386;2,436;-0,272
;;;-0,0000384;2,436;-0,256
;;;-0,0000382;2,436;-0,256
;;;-0,000038;2,436;-0,256
;;;-0,0000378;2,436;-0,256
;;;-0,0000376;2,436;-0,256
;;;-0,0000374;2,436;-0,256
;;;-0,0000372;2,408;-0,256
;;;-0,000037;2,436;-0,256
;;;-0,0000368;2,408;-0,256
;;;-0,0000366;2,408;-0,256
;;;-0,0000364;2,408;-0,256
;;;-0,0000362;2,408;-0,256
;;;-0,000036;2,408;-0,256
;;;-0,0000358;2,408;-0,256
;;;-0,0000356;2,408;-0,24
;;;-0,0000354;2,408;-0,256
;;;-0,0000352;2,408;-0,24
;;;-0,000035;2,408;-0,24
;;;-0,0000348;2,408;-0,24
;;;-0,0000346;2,408;-0,24
;;;-0,0000344;2,408;-0,24
;;;-0,0000342;2,408;-0,24
;;;-0,000034;2,408;-0,24
;;;-0,0000338;2,38;-0,24
;;;-0,0000336;2,408;-0,24
;;;-0,0000334;2,408;-0,24
;;;-0,0000332;2,38;-0,24
;;;-0,000033;2,38;-0,24
;;;-0,0000328;2,38;-0,24
;;;-0,0000326;2,38;-0,24
;;;-0,0000324;2,38;-0,24
;;;-0,0000322;2,38;-0,24
;;;-0,000032;2,38;-0,224
;;;-0,0000318;2,38;-0,224
;;;-0,0000316;2,38;-0,24
;;;-0,0000314;2,38;-0,224
;;;-0,0000312;2,38;-0,224
;;;-0,000031;2,38;-0,224
;;;-0,0000308;2,38;-0,224
;;;-0,0000306;2,38;-0,224
;;;-0,0000304;2,38;-0,224
;;;-0,0000302;2,38;-0,224
;;;-0,00003;2,352;-0,224
;;;-0,0000298;2,352;-0,224
;;;-0,0000296;2,352;-0,224
;;;-0,0000294;2,352;-0,224
;;;-0,0000292;2,352;-0,224
;;;-0,000029;2,352;-0,224
;;;-0,0000288;2,352;-0,224
;;;-0,0000286;2,352;-0,208
;;;-0,0000284;2,352;-0,208
;;;-0,0000282;2,352;-0,208
;;;-0,000028;2,352;-0,208
;;;-0,0000278;2,352;-0,208
;;;-0,0000276;2,352;-0,208
;;;-0,0000274;2,352;-0,208
;;;-0,0000272;2,352;-0,208
;;;-0,000027;2,352;-0,208
;;;-0,0000268;2,352;-0,208
;;;-0,0000266;2,324;-0,208
;;;-0,0000264;2,352;-0,208
;;;-0,0000262;2,324;-0,208
;;;-0,000026;2,324;-0,208
;;;-0,0000258;2,324;-0,208
;;;-0,0000256;2,324;-0,208
;;;-0,0000254;2,324;-0,208
;;;-0,0000252;2,324;-0,192
;;;-0,000025;2,324;-0,192
;;;-0,0000248;2,324;-0,192
;;;-0,0000246;2,324;-0,192
;;;-0,0000244;2,324;-0,192
;;;-0,0000242;2,324;-0,192
;;;-0,000024;2,324;-0,192
;;;-0,0000238;2,324;-0,192
;;;-0,0000236;2,324;-0,192
;;;-0,0000234;2,324;-0,192
;;;-0,0000232;2,296;-0,192
;;;-0,000023;2,296;-0,192
;;;-0,0000228;2,296;-0,192
;;;-0,0000226;2,296;-0,192
;;;-0,0000224;2,296;-0,192
;;;-0,0000222;2,296;-0,176
;;;-0,000022;2,296;-0,176
;;;-0,0000218;2,296;-0,176
;;;-0,0000216;2,296;-0,176
;;;-0,0000214;2,296;-0,176
;;;-0,0000212;2,296;-0,176
;;;-0,000021;2,296;-0,176
;;;-0,0000208;2,296;-0,176
;;;-0,0000206;2,296;-0,176
;;;-0,0000204;2,296;-0,176
;;;-0,0000202;2,296;-0,176
;;;-0,00002;2,268;-0,176
;;;-0,0000198;2,296;-0,176
;;;-0,0000196;2,268;-0,176
;;;-0,0000194;2,268;-0,176
;;;-0,0000192;2,268;-0,176
;;;-0,000019;2,268;-0,176
;;;-0,0000188;2,268;-0,176
;;;-0,0000186;2,268;-0,16
;;;-0,0000184;2,268;-0,16
;;;-0,0000182;2,268;-0,16
;;;-0,000018;2,268;-0,16
;;;-0,0000178;2,268;-0,16
;;;-0,0000176;2,268;-0,16
;;;-0,0000174;2,268;-0,16
;;;-0,0000172;2,268;-0,16
;;;-0,000017;2,268;-0,16
;;;-0,0000168;2,268;-0,16
;;;-0,0000166;2,24;-0,16
;;;-0,0000164;2,268;-0,16
;;;-0,0000162;2,24;-0,16
;;;-0,000016;2,24;-0,16
;;;-0,0000158;2,24;-0,16
;;;-0,0000156;2,24;-0,144
;;;-0,0000154;2,24;-0,144
;;;-0,0000152;2,24;-0,144
;;;-0,000015;2,24;-0,144
;;;-0,0000148;2,24;-0,144
;;;-0,0000146;2,24;-0,144
;;;-0,0000144;2,24;-0,144
;;;-0,0000142;2,24;-0,144
;;;-0,000014;2,24;-0,144
;;;-0,0000138;2,24;-0,144
;;;-0,0000136;2,24;-0,144
;;;-0,0000134;2,24;-0,144
;;;-0,0000132;2,24;-0,144
;;;-0,000013;2,24;-0,144
;;;-0,0000128;2,212;-0,144
;;;-0,0000126;2,212;-0,144
;;;-0,0000124;2,212;-0,144
;;;-0,0000122;2,212;-0,128
;;;-0,000012;2,212;-0,144
;;;-0,0000118;2,212;-0,128
;;;-0,0000116;2,212;-0,128
;;;-0,0000114;2,212;-0,128
;;;-0,0000112;2,212;-0,128
;;;-0,000011;2,212;-0,128
;;;-0,0000108;2,212;-0,128
;;;-0,0000106;2,212;-0,128
;;;-0,0000104;2,212;-0,128
;;;-0,0000102;2,212;-0,128
;;;-0,00001;2,212;-0,128
;;;-0,0000098;2,184;-0,128
;;;-0,0000096;2,212;-0,128
;;;-0,0000094;2,212;-0,128
;;;-0,0000092;2,212;-0,128
;;;-0,000009;2,184;-0,128
;;;-0,0000088;2,184;-0,112
;;;-0,0000086;2,184;-0,112
;;;-0,0000084;2,184;-0,112
;;;-0,0000082;2,184;-0,112
;;;-0,000008;2,184;-0,112
;;;-0,0000078;2,184;-0,112
;;;-0,0000076;2,184;-0,112
;;;-0,0000074;2,184;-0,112
;;;-0,0000072;2,184;-0,112
;;;-0,000007;2,184;-0,112
;;;-0,0000068;2,184;-0,112
;;;-0,0000066;2,184;-0,112
;;;-0,0000064;2,184;-0,112
;;;-0,0000062;2,156;-0,112
;;;-0,000006;2,184;-0,112
;;;-0,0000058;2,156;-0,112
;;;-0,0000056;2,156;-0,096
;;;-0,0000054;2,156;-0,096
;;;-0,0000052;2,156;-0,096
;;;-0,000005;2,156;-0,096
;;;-0,0000048;2,156;-0,096
;;;-0,0000046;2,156;-0,096
;;;-0,0000044;2,156;-0,096
;;;-0,0000042;2,156;-0,096
;;;-0,000004;2,156;-0,096
;;;-0,0000038;2,156;-0,096
;;;-0,0000036;2,156;-0,096
;;;-0,0000034;2,156;-0,096
;;;-0,0000032;2,156;-0,096
;;;-0,000003;2,156;-0,096
;;;-0,0000028;2,156;-0,096
;;;-0,0000026;2,128;-0,096
;;;-0,0000024;2,128;-0,096
;;;-0,0000022;2,128;-0,08
;;;-0,000002;2,128;-0,08
;;;-0,0000018;2,128;-0,08
;;;-0,0000016;2,128;-0,08
;;;-0,0000014;2,128;-0,08
;;;-0,0000012;2,128;-0,08
;;;-0,000001;2,128;-0,08
;;;-0,0000008;2,128;-0,08
;;;-0,0000006;2,128;-0,08
;;;-0,0000004;2,128;-0,08
;;;-0,0000002;2,128;-0,08
;;;0;2,128;-0,08
;;;0,0000002;2,128;-0,08
;;;0,0000004;2,128;-0,08
;;;0,0000006;2,128;-0,08
;;;0,0000008;2,1;-0,064
;;;0,000001;2,128;-0,064
;;;0,0000012;2,1;-0,064
;;;0,0000014;2,1;-0,064
;;;0,0000016;2,1;-0,064
;;;0,0000018;2,1;-0,064
;;;0,000002;2,1;-0,064
;;;0,0000022;2,1;-0,064
;;;0,0000024;2,1;-0,064
;;;0,0000026;2,1;-0,064
;;;0,0000028;2,1;-0,064
;;;0,000003;2,1;-0,064
;;;0,0000032;2,1;-0,064
;;;0,0000034;2,1;-0,064
;;;0,0000036;2,1;-0,064
;;;0,0000038;2,1;-0,064
;;;0,000004;2,1;-0,064
;;;0,0000042;2,1;-0,048
;;;0,0000044;2,1;-0,048
;;;0,0000046;2,1;-0,048
;;;0,0000048;2,072;-0,048
;;;0,000005;2,072;-0,048
;;;0,0000052;2,072;-0,048
;;;0,0000054;2,072;-0,048
;;;0,0000056;2,072;-0,048
;;;0,0000058;2,072;-0,048
;;;0,000006;2,072;-0,048
;;;0,0000062;2,072;-0,048
;;;0,0000064;2,072;-0,048
;;;0,0000066;2,072;-0,048
;;;0,0000068;2,072;-0,048
;;;0,000007;2,072;-0,048
;;;0,0000072;2,072;-0,048
;;;0,0000074;2,072;-0,048
;;;0,0000076;2,072;-0,048
;;;0,0000078;2,072;-0,032
;;;0,000008;2,044;-0,032
;;;0,0000082;2,044;-0,032
;;;0,0000084;2,044;-0,032
;;;0,0000086;2,044;-0,032
;;;0,0000088;2,044;-0,032
;;;0,000009;2,044;-0,032
;;;0,0000092;2,044;-0,032
;;;0,0000094;2,044;-0,032
;;;0,0000096;2,044;-0,032
;;;0,0000098;2,044;-0,032
;;;0,00001;2,044;-0,032
;;;0,0000102;2,044;-0,032
;;;0,0000104;2,044;-0,032
;;;0,0000106;2,044;-0,032
;;;0,0000108;2,044;-0,032
;;;0,000011;2,016;-0,032
;;;0,0000112;2,016;-0,016
;;;0,0000114;2,016;-0,016
;;;0,0000116;2,016;-0,016
;;;0,0000118;2,016;-0,016
;;;0,000012;2,016;-0,016
;;;0,0000122;2,016;-0,016
;;;0,0000124;2,016;-0,016
;;;0,0000126;2,016;-0,016
;;;0,0000128;2,016;-0,016
;;;0,000013;2,016;-0,016
;;;0,0000132;2,016;-0,016
;;;0,0000134;2,016;-0,016
;;;0,0000136;2,016;-0,016
;;;0,0000138;2,016;-0,016
;;;0,000014;2,016;-0,016
;;;0,0000142;2,016;0
;;;0,0000144;2,016;-0,016
;;;0,0000146;1,988;0
;;;0,0000148;1,988;0
;;;0,000015;1,988;0
;;;0,0000152;1,988;0
;;;0,0000154;1,988;0
;;;0,0000156;1,988;0
;;;0,0000158;1,988;0
;;;0,000016;1,988;0
;;;0,0000162;1,988;0
;;;0,0000164;1,988;0
;;;0,0000166;1,988;0
;;;0,0000168;1,988;0
;;;0,000017;1,988;0
;;;0,0000172;1,988;0
;;;0,0000174;1,988;0
;;;0,0000176;1,988;0
;;;0,0000178;1,96;0,016
;;;0,000018;1,96;0,016
;;;0,0000182;1,96;0,016
;;;0,0000184;1,96;0,016
;;;0,0000186;1,96;0,016
;;;0,0000188;1,96;0,016
;;;0,000019;1,96;0,016
;;;0,0000192;1,96;0,016
;;;0,0000194;1,96;0,016
;;;0,0000196;1,96;0,016
;;;0,0000198;1,96;0,016
;;;0,00002;1,96;0,016
;;;0,0000202;1,96;0,016
;;;0,0000204;1,96;0,016
;;;0,0000206;1,96;0,016
;;;0,0000208;1,96;0,016
;;;0,000021;1,96;0,016
;;;0,0000212;1,96;0,032
;;;0,0000214;1,932;0,032
;;;0,0000216;1,932;0,032
;;;0,0000218;1,932;0,032
;;;0,000022;1,932;0,032
;;;0,0000222;1,932;0,032
;;;0,0000224;1,932;0,032
;;;0,0000226;1,932;0,032
;;;0,0000228;1,932;0,032
;;;0,000023;1,932;0,032
;;;0,0000232;1,932;0,032
;;;0,0000234;1,932;0,032
;;;0,0000236;1,932;0,032
;;;0,0000238;1,932;0,032
;;;0,000024;1,932;0,032
;;;0,0000242;1,932;0,032
;;;0,0000244;1,932;0,032
;;;0,0000246;1,904;0,032
;;;0,0000248;1,904;0,048
;;;0,000025;1,904;0,048
;;;0,0000252;1,904;0,048
;;;0,0000254;1,904;0,048
;;;0,0000256;1,904;0,048
;;;0,0000258;1,904;0,048
;;;0,000026;1,904;0,048
;;;0,0000262;1,904;0,048
;;;0,0000264;1,904;0,048
;;;0,0000266;1,904;0,048
;;;0,0000268;1,904;0,048
;;;0,000027;1,904;0,048
;;;0,0000272;1,904;0,048
;;;0,0000274;1,904;0,048
;;;0,0000276;1,904;0,048
;;;0,0000278;1,904;0,048
;;;0,000028;1,904;0,048
;;;0,0000282;1,876;0,048
;;;0,0000284;1,904;0,048
;;;0,0000286;1,904;0,064
;;;0,0000288;1,876;0,064
;;;0,000029;1,876;0,064
;;;0,0000292;1,876;0,064
;;;0,0000294;1,876;0,064
;;;0,0000296;1,876;0,064
;;;0,0000298;1,876;0,064
;;;0,00003;1,876;0,064
;;;0,0000302;1,876;0,064
;;;0,0000304;1,876;0,064
;;;0,0000306;1,876;0,064
;;;0,0000308;1,876;0,064
;;;0,000031;1,876;0,064
;;;0,0000312;1,848;0,064
;;;0,0000314;1,848;0,08
;;;0,0000316;1,876;0,064
;;;0,0000318;1,848;0,08
;;;0,000032;1,848;0,08
;;;0,0000322;1,848;0,08
;;;0,0000324;1,848;0,08
;;;0,0000326;1,848;0,08
;;;0,0000328;1,848;0,08
;;;0,000033;1,848;0,08
;;;0,0000332;1,848;0,08
;;;0,0000334;1,848;0,08
;;;0,0000336;1,848;0,08
;;;0,0000338;1,848;0,08
;;;0,000034;1,848;0,08
;;;0,0000342;1,848;0,08
;;;0,0000344;1,848;0,08
;;;0,0000346;1,848;0,08
;;;0,0000348;1,848;0,08
;;;0,000035;1,848;0,096
;;;0,0000352;1,848;0,096
;;;0,0000354;1,82;0,096
;;;0,0000356;1,82;0,096
;;;0,0000358;1,82;0,096
;;;0,000036;1,82;0,096
;;;0,0000362;1,82;0,096
;;;0,0000364;1,82;0,096
;;;0,0000366;1,82;0,096
;;;0,0000368;1,82;0,096
;;;0,000037;1,82;0,096
;;;0,0000372;1,82;0,096
;;;0,0000374;1,82;0,096
;;;0,0000376;1,82;0,096
;;;0,0000378;1,82;0,096
;;;0,000038;1,82;0,096
;;;0,0000382;1,82;0,096
;;;0,0000384;1,82;0,112
;;;0,0000386;1,82;0,112
;;;0,0000388;1,792;0,112
;;;0,000039;1,792;0,112
;;;0,0000392;1,792;0,112
;;;0,0000394;1,792;0,112
;;;0,0000396;1,792;0,112
;;;0,0000398;1,792;0,112
;;;0,00004;1,792;0,112
;;;0,0000402;1,792;0,112
;;;0,0000404;1,792;0,112
;;;0,0000406;1,792;0,112
;;;0,0000408;1,792;0,112
;;;0,000041;1,792;0,112
;;;0,0000412;1,792;0,112
;;;0,0000414;1,792;0,112
;;;0,0000416;1,792;0,128
;;;0,0000418;1,792;0,128
;;;0,000042;1,764;0,128
;;;0,0000422;1,764;0,128
;;;0,0000424;1,764;0,128
;;;0,0000426;1,764;0,128
;;;0,0000428;1,764;0,128
;;;0,000043;1,764;0,128
;;;0,0000432;1,764;0,128
;;;0,0000434;1,764;0,128
;;;0,0000436;1,764;0,128
;;;0,0000438;1,764;0,128
;;;0,000044;1,764;0,128
;;;0,0000442;1,764;0,128
;;;0,0000444;1,764;0,128
;;;0,0000446;1,764;0,128
;;;0,0000448;1,764;0,128
;;;0,000045;1,764;0,144
;;;0,0000452;1,764;0,128
;;;0,0000454;1,736;0,144
;;;0,0000456;1,736;0,144
;;;0,0000458;1,736;0,144
;;;0,000046;1,736;0,144
;;;0,0000462;1,736;0,144
;;;0,0000464;1,736;0,144
;;;0,0000466;1,736;0,144
;;;0,0000468;1,736;0,144
;;;0,000047;1,736;0,144
;;;0,0000472;1,736;0,144
;;;0,0000474;1,736;0,144
;;;0,0000476;1,736;0,144
;;;0,0000478;1,736;0,144
;;;0,000048;1,736;0,144
;;;0,0000482;1,736;0,144
;;;0,0000484;1,736;0,144
;;;0,0000486;1,736;0,16
;;;0,0000488;1,708;0,16
;;;0,000049;1,736;0,16
;;;0,0000492;1,708;0,16
;;;0,0000494;1,708;0,16
;;;0,0000496;1,708;0,16
;;;0,0000498;1,708;0,16
;;;0,00005;1,708;0,16
;;;0,0000502;1,708;0,16
;;;0,0000504;1,708;0,16
;;;0,0000506;1,708;0,16
;;;0,0000508;1,708;0,16
;;;0,000051;1,708;0,16
;;;0,0000512;1,708;0,16
;;;0,0000514;1,708;0,16
;;;0,0000516;1,708;0,176
;;;0,0000518;1,708;0,16
;;;0,000052;1,708;0,16
;;;0,0000522;1,68;0,176
;;;0,0000524;1,68;0,176
;;;0,0000526;1,68;0,176
;;;0,0000528;1,68;0,176
;;;0,000053;1,68;0,176
;;;0,0000532;1,68;0,176
;;;0,0000534;1,68;0,176
;;;0,0000536;1,68;0,176
;;;0,0000538;1,68;0,176
;;;0,000054;1,68;0,176
;;;0,0000542;1,68;0,176
;;;0,0000544;1,68;0,176
;;;0,0000546;1,68;0,176
;;;0,0000548;1,68;0,176
;;;0,000055;1,68;0,176
;;;0,0000552;1,68;0,176
;;;0,0000554;1,68;0,176
;;;0,0000556;1,652;0,192
;;;0,0000558;1,652;0,176
;;;0,000056;1,652;0,192
;;;0,0000562;1,652;0,192
;;;0,0000564;1,652;0,192
;;;0,0000566;1,652;0,192
;;;0,0000568;1,652;0,192
;;;0,000057;1,652;0,192
;;;0,0000572;1,652;0,192
;;;0,0000574;1,652;0,192
;;;0,0000576;1,652;0,192
;;;0,0000578;1,652;0,192
;;;0,000058;1,652;0,192
;;;0,0000582;1,652;0,192
;;;0,0000584;1,652;0,192
;;;0,0000586;1,652;0,208
;;;0,0000588;1,652;0,208
;;;0,000059;1,624;0,208
;;;0,0000592;1,624;0,208
;;;0,0000594;1,624;0,208
;;;0,0000596;1,624;0,208
;;;0,0000598;1,624;0,208
;;;0,00006;1,624;0,208
;;;0,0000602;1,624;0,208
;;;0,0000604;1,624;0,208
;;;0,0000606;1,624;0,208
;;;0,0000608;1,624;0,208
;;;0,000061;1,624;0,208
;;;0,0000612;1,624;0,208
;;;0,0000614;1,624;0,208
;;;0,0000616;1,624;0,208
;;;0,0000618;1,624;0,208
;;;0,000062;1,624;0,208
;;;0,0000622;1,624;0,224
;;;0,0000624;1,624;0,224
;;;0,0000626;1,596;0,224
;;;0,0000628;1,624;0,224
;;;0,000063;1,596;0,224
;;;0,0000632;1,596;0,224
;;;0,0000634;1,596;0,224
;;;0,0000636;1,596;0,224
;;;0,0000638;1,596;0,224
;;;0,000064;1,596;0,224
;;;0,0000642;1,596;0,224
;;;0,0000644;1,596;0,224
;;;0,0000646;1,596;0,224
;;;0,0000648;1,596;0,224
;;;0,000065;1,596;0,224
;;;0,0000652;1,596;0,224
;;;0,0000654;1,596;0,224
;;;0,0000656;1,596;0,224
